CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CID-002491,Smith1945,787,Germany,Female,42,6,168469.01,1,1,1,18010.24,No
CID-002492,Ali6223,526,France,Female,90,8,65508.99,2,1,1,146125.69,No
CID-002493,Kim973,470,France,Male,72,5,192977.45,1,1,1,74779.82,No
CID-002494,Brown3289,434,France,Female,57,6,94660.9,1,1,1,180049.13,No
CID-002495,Singh1519,594,Spain,Male,30,4,96382.2,1,1,1,47569.58,No
CID-002496,Rossi9741,450,France,Male,76,3,3063.21,1,0,0,164897.97,Yes
CID-002497,Rossi8968,378,Spain,Male,68,2,56698.52,2,0,0,93656.5,Yes
CID-002498,Khan9085,767,France,Male,79,7,34821.28,1,0,1,164948.75,No
CID-002499,Khan582,623,Germany,Female,90,1,105148.82,2,1,1,47715.82,Yes
CID-002500,Garcia2265,589,Germany,Male,82,8,63558.97,2,1,0,141827.18,No
CID-002501,Lee2765,764,France,Female,50,9,171381.13,1,0,1,46565.31,No
CID-002502,Singh5125,663,France,Female,88,10,23384.13,2,1,1,117945.34,No
CID-002503,Mendoza6469,558,Germany,Male,29,5,52997.67,1,1,0,73383.25,No
CID-002504,Nguyen5308,712,Germany,Male,67,3,148984.3,1,1,0,199787.68,No
CID-002505,Park8815,474,France,Female,47,3,11393.72,2,1,1,35268.64,No
CID-002506,Khan1807,381,France,Male,42,4,249588.71,2,0,0,118747.71,No
CID-002507,Williams2445,762,Spain,Male,72,4,172978.35,2,0,1,128126.13,No
CID-002508,Tanaka1590,435,France,Female,63,0,113942.65,1,0,1,168102.89,No
CID-002509,Cohen9720,615,France,Female,77,4,81064.03,1,1,1,163209.43,No
CID-002510,Patel578,846,France,Male,70,7,106013.85,2,1,1,102706.48,No
CID-002511,Mendoza5353,766,France,Male,38,3,64216.44,2,1,0,40380.25,No
CID-002512,Khan6827,539,France,Female,55,4,54156.25,1,1,0,58250.53,No
CID-002513,Tanaka6938,755,France,Female,37,3,183381.23,2,1,1,77001.1,No
CID-002514,Davis5236,602,France,Male,27,10,226864.8,1,0,1,47638.22,No
CID-002515,Smith7048,793,Germany,Male,86,6,45384.56,2,0,0,94199.04,Yes
CID-002516,Mendoza2981,436,France,Female,46,6,223077.05,1,1,0,162974.11,No
CID-002517,Brown4075,631,Spain,Female,39,6,140761.24,1,1,1,38279.11,No
CID-002518,Kim5714,353,Germany,Male,24,9,64374.52,3,0,0,88177.9,No
CID-002519,Kim1879,627,France,Male,74,10,139599.23,2,1,1,89939.75,No
CID-002520,Brown5070,773,Spain,Male,27,1,117672.58,2,1,1,31527.12,No
CID-002521,Patel8916,734,Germany,Male,48,1,240836.59,1,1,1,,No
CID-002522,Khan5969,772,Germany,Male,61,3,149235.43,1,1,1,71372.33,No
CID-002523,Khan5239,392,Germany,Female,32,10,226274.64,2,1,1,134651.31,No
CID-002524,Rossi2914,666,France,Male,42,6,246697.68,1,0,1,59706.4,No
CID-002525,Diaz7753,417,Germany,Male,70,6,242794.88,3,1,0,139076.71,No
CID-002526,Kim3709,562,France,Female,62,3,209751.77,1,1,0,155875.9,No
CID-002527,Diaz6578,848,France,Male,57,6,143046.15,1,1,1,45808.41,No
CID-002528,Davis4326,804,France,Female,83,8,167749.03,2,0,1,38161.97,No
CID-002529,Wong7434,614,Germany,Male,38,1,14495.87,2,0,0,156769.44,Yes
CID-002530,Wong6799,760,Germany,Female,72,1,214532.22,2,0,1,180090.41,Yes
CID-002531,Jones9439,523,Spain,Female,69,0,183017.5,3,1,0,42237.92,Yes
CID-002532,Smith8253,452,France,Female,77,6,97512.0,2,1,1,106975.1,No
CID-002533,Jones2736,824,Spain,Male,33,1,62636.67,1,1,1,128561.22,No
CID-002534,Ali5330,376,France,Female,52,6,175084.82,2,1,0,11260.17,No
CID-002535,Rossi4644,551,France,Female,63,2,47466.11,1,0,1,73296.53,No
CID-002536,Jones923,596,Spain,Female,69,7,83997.13,2,1,0,106074.36,No
CID-002537,Diaz4779,721,France,Male,18,7,243808.05,1,0,0,40855.56,No
CID-002538,Williams472,671,Germany,Female,60,6,38204.83,1,1,0,87184.15,No
CID-002539,Mendoza6348,486,France,Female,40,0,145763.99,1,1,0,109797.9,No
CID-002540,Cohen9423,606,France,Male,86,10,159942.94,1,0,1,156632.35,No
CID-002541,Tanaka7556,843,France,Female,48,1,129357.92,1,0,1,71518.81,No
CID-002542,Khan1674,719,France,Female,38,1,221815.49,1,1,0,151080.7,No
CID-002543,Brown767,687,Germany,Male,85,7,50619.83,1,0,1,107105.77,No
CID-002544,Mendoza3013,405,France,Male,69,8,56955.43,2,1,1,13768.87,No
CID-002545,Wong2912,483,France,Male,66,4,159560.18,1,1,0,179578.28,No
CID-002546,Ali2477,633,France,Female,78,4,182341.71,1,0,0,76286.43,No
CID-002547,Nguyen1644,558,France,Male,29,0,129001.92,1,0,0,195852.56,No
CID-002548,Wong115,367,France,Female,34,4,206723.05,2,0,0,113425.63,Yes
CID-002549,Nguyen5094,769,,Female,31,2,79317.27,2,0,0,46102.37,No
CID-002550,Jones5255,841,France,Male,52,0,176280.99,1,0,0,99484.39,No
CID-002551,Williams2725,801,France,Female,59,2,6808.82,1,0,1,131927.43,No
CID-002552,Nguyen30,626,France,Male,83,10,210727.78,1,1,0,,No
CID-002553,Smith1186,433,Spain,Female,45,4,57803.2,2,1,0,67021.93,Yes
CID-002554,Patel2119,693,Germany,Male,89,8,47272.63,3,1,1,195909.27,No
CID-002555,Rossi3304,423,France,Female,29,8,80228.29,1,1,1,29809.29,No
CID-002556,Lee4495,531,France,Male,87,4,127175.08,1,1,0,97125.39,No
CID-002557,Nguyen2997,535,Spain,Female,44,7,2876.48,1,0,1,34631.29,No
CID-002558,Rossi8825,838,Germany,Male,77,9,157461.09,2,1,1,26873.54,No
CID-002559,Diaz7076,599,France,Male,31,2,158045.28,2,1,0,50615.4,No
CID-002560,Lee3167,746,France,Female,40,7,140816.98,2,1,1,,No
CID-002561,Khan9549,760,France,Female,70,2,137395.23,1,1,0,111966.11,Yes
CID-002562,Smith2053,823,France,Male,81,8,217575.49,2,0,1,33152.91,No
CID-002563,Singh4859,682,France,Female,64,2,166474.06,2,1,1,144236.81,No
CID-002564,Nguyen767,542,Germany,Male,21,2,166245.95,2,0,0,136741.54,Yes
CID-002565,Diaz1863,688,France,Male,27,6,216075.27,1,1,0,42051.01,No
CID-002566,Brown3100,557,Germany,Female,88,4,215264.98,1,1,1,158803.54,No
CID-002567,Tanaka5277,436,France,Male,50,7,65447.17,1,1,0,107290.06,No
CID-002568,Kim4550,587,Germany,Female,77,2,195665.15,2,1,1,163336.35,No
CID-002569,Mendoza4726,840,France,Female,50,4,32193.06,2,1,0,123512.76,No
CID-002570,Williams9373,570,France,Female,85,2,59297.97,2,0,0,151880.37,Yes
CID-002571,Park2341,577,Germany,Male,27,0,77548.14,1,1,0,89527.2,No
CID-002572,Nguyen6567,433,Germany,Female,32,4,90389.22,1,1,1,77321.74,No
CID-002573,Nguyen4031,578,France,Male,30,5,200954.53,2,1,0,144170.03,No
CID-002574,Brown2687,585,France,Male,86,4,236027.03,3,0,1,174680.16,No
CID-002575,Mendoza2742,797,France,Female,68,8,16596.87,2,1,1,81302.18,No
CID-002576,Jones288,409,Germany,Male,75,1,232583.12,3,0,1,198897.43,Yes
CID-002577,Jones3782,356,Germany,Male,71,10,160687.0,2,1,1,,No
CID-002578,Kim434,838,Germany,Male,75,9,59484.98,1,1,0,28063.05,Yes
CID-002579,Lee6013,773,Germany,Female,49,8,5341.45,2,1,1,155280.1,No
CID-002580,Wong3400,724,France,Male,22,3,105152.18,1,0,1,31517.25,No
CID-002581,Mendoza4887,359,France,Male,39,5,201404.9,2,1,1,93308.71,No
CID-002582,Garcia2889,605,Spain,Female,66,10,36891.59,3,1,1,88771.03,No
CID-002583,Smith6229,626,,Female,46,4,184805.78,2,1,1,44685.91,No
CID-002584,Brown230,806,Spain,Male,76,1,140267.56,1,1,1,195047.69,No
CID-002585,Cohen1626,370,France,Female,51,9,31318.28,1,0,0,163850.09,No
CID-002586,Diaz9025,618,France,Male,20,5,37770.42,2,1,0,50042.16,No
CID-002587,Garcia1403,582,Germany,Female,78,4,75804.84,2,1,0,196395.31,Yes
CID-002588,Garcia9032,545,Germany,Female,90,3,50407.66,2,1,0,71078.8,Yes
CID-002589,Garcia3817,689,France,Male,57,6,173578.17,2,0,0,98283.08,No
CID-002590,Lee8254,449,France,Male,61,4,33074.14,2,1,0,181881.64,Yes
CID-002591,Ali9628,567,France,Female,44,1,68743.6,1,0,0,147257.44,No
CID-002592,Brown1488,408,France,Male,46,4,190265.12,1,1,0,170844.53,No
CID-002593,Nguyen5429,610,Spain,Female,38,6,97456.1,2,0,0,81605.7,No
CID-002594,Patel8812,615,Germany,Female,37,3,65422.57,1,1,0,143123.3,Yes
CID-002595,Brown2052,665,Germany,Male,70,6,50416.28,1,0,1,151297.63,No
CID-002596,Rossi1994,675,Spain,Male,39,8,174005.24,2,1,0,160897.57,No
CID-002597,Khan4845,838,Germany,Male,28,7,244737.18,2,1,1,,No
CID-002598,Kim5809,377,Spain,Male,54,2,55155.74,1,1,1,27134.15,No
CID-002599,Ali6231,844,France,Female,76,2,209482.13,1,1,0,54706.76,Yes
CID-002600,Kim6161,603,France,Female,60,7,187682.65,1,1,0,171108.19,No
CID-002601,Jones6531,628,France,Male,54,4,243860.75,2,1,1,160647.12,No
CID-002602,Nguyen1488,625,France,Female,31,7,233735.86,1,1,1,124487.57,No
CID-002603,Williams4114,599,France,Female,66,8,71355.49,1,1,0,180021.52,No
CID-002604,Kim9753,680,France,Male,19,4,61074.9,2,1,0,28078.64,No
CID-002605,Park6410,755,France,Female,60,6,75865.32,2,0,1,145758.03,No
CID-002606,Ali1442,373,Spain,Female,58,5,196753.63,1,1,0,40602.46,No
CID-002607,Wong5970,564,France,Female,24,4,104030.15,2,0,0,130291.26,No
CID-002608,Williams5033,686,France,Female,83,0,203903.13,3,1,1,76882.78,No
CID-002609,Brown7146,496,Germany,Male,46,7,30795.42,1,1,0,39173.82,No
CID-002610,Lee4751,384,France,Female,66,0,215808.59,1,1,0,39040.81,Yes
CID-002611,Mendoza4920,799,Germany,Female,55,6,64015.89,1,1,0,105869.8,No
CID-002612,Davis1280,766,France,Male,54,6,130894.2,2,0,0,79329.47,No
CID-002613,Khan7545,518,Germany,Female,48,5,68611.68,2,1,1,34144.49,No
CID-002614,Wong827,740,Spain,Female,40,9,172266.31,1,1,0,101972.13,No
CID-002615,Nguyen6633,512,France,Female,56,2,168031.4,4,1,0,36481.7,No
CID-002616,Garcia150,583,France,Male,24,3,193820.05,1,1,1,126184.51,No
CID-002617,Garcia966,700,Germany,Female,65,10,76217.37,1,1,1,101580.46,No
CID-002618,Jones6628,659,France,Female,25,6,221835.01,2,0,0,60260.07,No
CID-002619,Rossi5136,494,France,Female,40,1,190529.9,1,0,0,102793.62,No
CID-002620,Singh4241,363,France,Male,74,7,108195.42,1,1,1,190446.67,No
CID-002621,Singh2609,705,Germany,Male,90,9,187831.73,1,0,1,110784.26,No
CID-002622,Patel2687,562,Germany,Female,50,7,209193.93,3,1,0,142009.45,Yes
CID-002623,Tanaka1147,548,France,Female,32,6,9864.38,2,1,1,95162.53,No
CID-002624,Jones6423,427,Spain,Female,58,3,78454.87,1,0,0,115912.38,Yes
CID-002625,Singh2330,486,France,Male,52,8,7290.29,1,1,0,66964.76,No
CID-002626,Mendoza1044,687,Germany,Male,20,4,166804.54,3,1,0,43551.12,Yes
CID-002627,Park1677,737,,Female,78,1,143034.27,1,0,1,29172.84,No
CID-002628,Williams6906,765,Spain,Male,20,2,53727.04,3,0,0,154042.2,No
CID-002629,Tanaka6085,800,Spain,Male,19,10,114619.12,2,1,0,88086.21,No
CID-002630,Davis1083,707,Germany,Male,70,10,205511.2,1,1,1,23361.76,No
CID-002631,Smith5121,804,France,Female,34,5,35531.4,2,1,0,72361.02,No
CID-002632,Williams2376,779,France,Male,20,9,147757.7,3,1,0,109595.36,No
CID-002633,Rossi2304,817,Germany,Male,20,5,3004.41,2,1,0,58546.51,No
CID-002634,Park213,831,France,Female,82,6,79938.51,3,1,0,97120.91,No
CID-002635,Rossi954,530,France,Male,42,6,23224.03,1,1,1,192101.44,No
CID-002636,Davis1534,536,France,Female,58,10,74477.27,1,1,0,79332.0,No
CID-002637,Jones2688,743,Spain,Female,79,10,247350.27,2,1,0,60765.0,No
CID-002638,Rossi7896,566,France,Female,85,8,164317.98,2,1,1,176300.33,No
CID-002639,Ali5448,708,France,Female,83,9,222519.01,1,1,1,104511.63,No
CID-002640,Wong9820,622,France,Female,27,2,152557.82,1,1,1,182535.58,No
CID-002641,Patel5057,409,Germany,Male,53,2,870.91,1,1,0,159499.88,No
CID-002642,Jones8946,764,France,Female,67,5,28891.24,2,0,1,43976.95,No
CID-002643,Patel7237,698,Germany,Female,43,9,56395.64,1,1,1,,No
CID-002644,Garcia2170,684,France,Female,46,2,28421.11,2,0,0,45713.0,No
CID-002645,Kim717,798,Germany,Male,42,8,202970.22,1,1,0,169207.2,No
CID-002646,Smith5956,786,France,Female,22,2,166617.51,1,1,1,113849.31,No
CID-002647,Singh7050,595,France,Female,49,4,99316.32,1,1,1,138456.38,No
CID-002648,Davis4037,395,France,Male,23,10,231380.39,1,0,1,52696.03,No
CID-002649,Rossi3745,513,France,Male,37,2,106670.31,2,1,1,38537.56,No
CID-002650,Tanaka1748,445,France,Male,60,4,40046.52,2,0,0,172134.47,No
CID-002651,Wong2578,475,Germany,Female,41,9,147598.89,2,1,0,82818.36,No
CID-002652,Diaz1059,482,France,Female,20,2,18331.27,1,0,1,75891.48,No
CID-002653,Nguyen2443,780,Spain,Female,50,3,22881.69,2,0,1,41011.28,No
CID-002654,Rossi9388,682,France,Male,57,4,206621.59,2,1,1,51460.73,No
CID-002655,Mendoza9680,705,Germany,Female,72,7,102734.25,3,0,1,67994.71,No
CID-002656,Tanaka1400,681,France,Female,80,1,236473.77,2,1,1,194076.36,No
CID-002657,Wong373,779,,Female,70,0,200579.06,1,0,1,57523.57,No
CID-002658,Khan2053,509,France,Female,76,2,181955.01,1,1,1,169787.62,No
CID-002659,Singh126,362,France,Male,28,4,193102.92,2,1,0,196350.19,No
CID-002660,Lee1720,701,Germany,Female,81,0,199315.98,2,0,0,48170.45,Yes
CID-002661,Kim1029,749,France,Male,59,4,176653.43,2,0,0,68045.08,Yes
CID-002662,Patel7461,532,France,Male,27,7,96219.51,1,1,1,62828.66,No
CID-002663,Ali1890,409,France,Female,85,6,67651.13,2,1,0,93061.04,No
CID-002664,Lee4209,490,France,Male,40,3,45992.31,1,1,1,66718.3,No
CID-002665,Diaz6555,606,France,Female,90,0,145415.06,1,1,1,91044.37,No
CID-002666,Jones5615,375,France,Male,43,1,174823.8,2,0,1,112838.74,No
CID-002667,Patel2338,617,France,Male,33,10,24249.06,1,1,1,160232.58,No
CID-002668,Lee1009,700,Germany,Female,69,10,49036.13,3,1,0,110622.86,No
CID-002669,Khan1964,751,France,Male,22,10,217265.65,1,1,0,168157.68,No
CID-002670,Kim9652,458,Germany,Male,63,2,139646.65,2,0,1,102499.13,No
CID-002671,Mendoza7499,546,Spain,Female,81,6,161462.5,2,1,0,179871.49,No
CID-002672,Tanaka1997,441,France,Male,78,8,238678.1,3,1,0,50150.54,Yes
CID-002673,Khan4279,517,France,Female,38,10,111992.01,2,1,0,163240.18,No
CID-002674,Lee6298,667,Spain,Female,86,7,32388.04,3,1,1,179315.54,No
CID-002675,Singh3356,585,Germany,Female,68,0,88364.97,1,1,0,93197.72,Yes
CID-002676,Lee4827,606,France,Male,55,7,189474.65,1,1,1,27106.48,No
CID-002677,Nguyen9647,453,France,Female,74,1,50797.55,2,1,1,143686.06,No
CID-002678,Tanaka8363,561,France,Male,58,10,185732.95,1,0,0,53597.75,No
CID-002679,Park2667,517,Spain,Male,68,3,100545.32,1,0,0,143562.4,No
CID-002680,Ali4143,672,France,Male,35,6,101884.06,1,1,0,107843.21,No
CID-002681,Jones8443,728,Germany,Female,90,8,56184.73,1,1,1,105152.1,No
CID-002682,Williams305,664,Spain,Female,36,6,244892.65,1,0,1,30834.55,No
CID-002683,Lee7673,419,Germany,Male,38,10,49294.32,2,0,0,165965.48,No
CID-002684,Kim3513,623,France,Female,37,10,46769.6,2,1,0,177065.09,No
CID-002685,Diaz8244,434,Germany,Male,20,4,78583.65,1,1,0,159051.16,No
CID-002686,Smith1475,804,France,Female,25,5,240893.19,2,1,0,114450.1,Yes
CID-002687,Wong2341,769,France,Male,81,7,212124.19,1,1,0,105572.36,Yes
CID-002688,Park863,605,France,Female,71,10,76686.27,1,1,1,91485.65,No
CID-002689,Diaz7623,428,Germany,Female,28,8,240909.65,1,1,1,121492.42,No
CID-002690,Jones4830,383,Germany,Female,40,3,30594.35,1,0,1,85974.84,No
CID-002691,Wong6892,601,France,Male,45,8,5533.13,2,1,1,172712.59,No
CID-002692,Cohen7844,460,Germany,Female,81,6,9679.47,1,1,0,46304.05,Yes
CID-002693,Park2277,532,Germany,Male,29,3,233173.13,2,1,0,105332.86,No
CID-002694,Khan8764,556,Germany,Male,28,9,92036.48,2,1,0,141576.7,Yes
CID-002695,Brown6496,421,France,Female,23,10,202320.1,1,1,0,38455.43,No
CID-002696,Davis338,422,France,Female,37,5,196600.09,1,0,1,182650.08,No
CID-002697,Wong5090,365,France,Male,58,6,211519.18,1,1,1,170823.39,No
CID-002698,Cohen2193,405,France,Female,68,9,19506.22,2,1,0,99617.9,No
CID-002699,Williams1701,805,Spain,Male,61,4,223373.05,2,0,0,173557.39,Yes
CID-002700,Cohen5204,392,Germany,Female,56,2,65011.91,1,1,0,108056.97,Yes
CID-002701,Rossi9091,488,France,Male,21,8,88492.16,1,1,0,198080.27,No
CID-002702,Williams2056,777,Germany,Female,57,6,16979.38,3,1,0,,No
CID-002703,Jones3812,530,Germany,Male,34,9,233110.01,2,1,1,187459.08,No
CID-002704,Kim6226,786,Germany,Female,76,2,166433.55,1,1,1,55606.29,Yes
CID-002705,Cohen1598,732,Germany,Male,40,8,118151.79,2,1,1,61459.32,No
CID-002706,Ali3210,486,Germany,Male,89,1,237594.44,1,0,1,137655.01,No
CID-002707,Garcia2921,439,Germany,Male,72,2,32617.57,2,0,0,,No
CID-002708,Singh768,592,France,Female,64,6,179484.01,2,1,1,136610.04,No
CID-002709,Cohen2826,444,France,Male,89,2,169486.13,2,1,0,155547.52,Yes
CID-002710,Park1223,609,France,Female,90,4,233755.86,1,1,0,129915.56,Yes
CID-002711,Williams3406,548,France,Female,41,9,60756.31,2,0,0,23774.77,No
CID-002712,Lee1826,360,France,Male,89,5,20247.44,2,1,0,149503.63,Yes
CID-002713,Ali7147,453,France,Male,37,6,187593.77,3,0,0,126689.56,No
CID-002714,Williams643,766,Germany,Male,25,6,39688.24,3,1,1,85433.39,No
CID-002715,Ali5124,465,Germany,Male,28,8,23653.3,3,0,0,119784.29,No
CID-002716,Patel1753,634,France,Male,53,2,114961.85,3,1,1,21171.36,No
CID-002717,Wong1915,654,France,Female,44,0,40684.37,2,0,1,88533.32,No
CID-002718,Wong9449,810,France,Female,38,10,181612.65,3,0,0,123334.25,No
CID-002719,Khan410,413,Germany,Female,47,1,34917.92,2,1,1,19788.32,No
CID-002720,Garcia2230,465,Germany,Male,44,7,173161.72,1,0,1,57796.0,No
CID-002721,Tanaka3046,509,France,Female,61,8,221530.97,2,1,0,38847.62,No
CID-002722,Tanaka8696,621,France,Male,86,8,17085.49,2,1,1,185531.46,No
CID-002723,Rossi2784,637,Spain,Male,75,9,159623.52,1,1,0,27696.0,No
CID-002724,Khan9291,826,Spain,Male,80,7,222827.2,1,1,0,79000.9,No
CID-002725,Cohen9132,608,Spain,Female,40,10,8994.03,1,1,0,158391.48,No
CID-002726,Davis7515,586,Spain,Male,50,6,186431.99,1,1,0,37501.24,No
CID-002727,Smith4846,453,Germany,Male,25,6,196375.52,1,1,1,132142.09,No
CID-002728,Smith2290,502,Germany,Female,78,10,126406.65,1,0,0,179979.75,Yes
CID-002729,Smith9185,365,Spain,Female,57,8,69899.07,1,0,0,152445.38,No
CID-002730,Mendoza1359,589,France,Male,59,9,132059.57,1,1,1,132740.51,No
CID-002731,Diaz4389,805,France,Female,64,2,110659.6,1,0,1,176068.87,No
CID-002732,Mendoza2632,560,France,Male,47,8,227814.95,2,1,1,66576.75,No
CID-002733,Jones394,617,France,Female,80,5,104376.46,1,1,0,142971.83,Yes
CID-002734,Rossi4853,544,Spain,Male,27,5,106106.86,2,0,0,140967.57,No
CID-002735,Jones438,553,Germany,Female,51,4,150074.9,2,1,1,47070.1,No
CID-002736,Tanaka5210,482,France,Female,40,1,146045.36,2,0,0,62196.22,No
CID-002737,Smith9928,442,France,Female,47,9,4495.09,2,1,0,14087.84,No
CID-002738,Patel8829,427,Spain,Female,73,8,132784.12,2,0,0,,No
CID-002739,Patel3854,454,France,Male,33,6,176373.11,1,0,1,155746.5,No
CID-002740,Smith108,641,Spain,Female,60,0,216495.6,1,0,1,168942.87,Yes
CID-002741,Smith4604,522,Germany,Female,84,8,75857.17,2,1,1,125594.58,No
CID-002742,Wong3441,522,Spain,Male,68,9,128471.14,2,1,1,94948.89,No
CID-002743,Brown9849,838,Germany,Female,19,6,177025.3,1,1,1,22761.36,No
CID-002744,Singh9055,828,Spain,Male,66,6,34480.88,1,1,0,182861.7,No
CID-002745,Williams4276,622,France,Male,81,1,183119.8,3,1,0,67195.46,Yes
CID-002746,Rossi6336,723,France,Female,26,4,177810.33,1,1,0,198580.12,No
CID-002747,Garcia2757,352,Germany,Male,52,4,178013.49,2,0,0,85275.32,Yes
CID-002748,Park3878,655,France,Female,74,10,185740.24,2,0,1,30896.39,No
CID-002749,Singh3501,665,Spain,Female,31,2,196598.58,1,1,0,34298.21,Yes
CID-002750,Nguyen7999,725,France,Female,67,2,40764.03,2,1,0,70261.33,No
CID-002751,Lee2717,373,Spain,Female,57,0,170940.02,1,0,0,111878.2,No
CID-002752,Wong6435,542,France,Female,41,4,138843.97,2,1,1,28215.73,No
CID-002753,Park7440,535,France,Male,59,4,113189.6,1,1,0,122870.65,Yes
CID-002754,Singh6860,474,Germany,Female,34,6,244228.97,3,1,1,96908.16,No
CID-002755,Tanaka1105,494,France,Male,65,9,23804.52,2,1,0,179163.08,No
CID-002756,Davis9250,743,France,Male,80,1,141805.51,1,1,0,184416.25,Yes
CID-002757,Patel6306,587,Germany,Female,60,7,66501.77,2,0,0,118826.95,No
CID-002758,Mendoza2844,504,Germany,Female,29,3,19263.14,2,0,1,111101.8,No
CID-002759,Patel8533,630,France,Male,68,10,226720.32,2,0,1,120680.61,No
CID-002760,Cohen1710,385,Germany,Female,55,1,79665.16,1,1,0,20096.41,No
CID-002761,Ali8220,470,France,Male,55,7,47732.38,1,1,1,117180.1,No
CID-002762,Mendoza2483,746,France,Male,88,2,185287.98,2,0,0,186397.57,Yes
CID-002763,Diaz7067,398,France,Male,86,5,145398.09,1,1,1,23782.98,No
CID-002764,Lee1980,802,Germany,Male,77,9,105825.92,2,1,0,29886.72,Yes
CID-002765,Ali3368,716,France,Female,59,7,100591.6,2,0,1,84498.54,No
CID-002766,Rossi5275,629,France,Female,25,4,150065.98,2,1,0,195988.64,No
CID-002767,Smith8437,353,France,Female,85,4,38267.22,2,1,0,141975.26,No
CID-002768,Garcia7788,657,Spain,Female,83,8,920.42,1,0,0,170894.25,No
CID-002769,Mendoza2546,494,Spain,Female,69,6,247482.38,1,1,1,138676.94,No
CID-002770,Garcia7849,649,France,Female,91,1,181879.52,1,1,0,136275.05,Yes
CID-002771,Mendoza4190,399,France,Female,42,4,147162.29,2,1,0,140342.8,No
CID-002772,Nguyen2978,600,Spain,Male,57,8,134043.46,1,0,1,181895.31,No
CID-002773,Mendoza2762,728,France,Female,85,3,130727.43,2,1,0,159515.04,Yes
CID-002774,Ali8581,760,Spain,Male,62,8,229330.37,2,1,0,53765.5,No
CID-002775,Diaz5357,560,Germany,Female,33,8,181704.24,1,1,0,91162.28,No
CID-002776,Ali6550,840,France,Female,66,9,249693.08,2,1,1,16518.34,No
CID-002777,Smith4778,544,Spain,Female,78,8,217036.78,1,0,1,49482.29,No
CID-002778,Singh8598,362,Spain,Male,34,8,76212.23,1,1,1,133456.0,No
CID-002779,Jones5733,584,France,Female,34,4,233485.77,1,1,1,155564.03,No
CID-002780,Davis510,797,Germany,Female,50,5,105913.73,1,1,0,38626.07,Yes
CID-002781,Garcia4896,425,France,Female,69,4,169447.32,1,1,0,148681.47,No
CID-002782,Mendoza1327,720,France,Male,78,3,62572.04,2,0,0,66829.51,No
CID-002783,Patel8826,690,France,Male,89,3,84668.39,1,1,1,,No
CID-002784,Diaz7287,571,Germany,Male,88,4,166753.56,2,1,1,96094.65,No
CID-002785,Singh6128,351,France,Male,85,4,165.5,1,1,0,27930.62,No
CID-002786,Brown5626,691,Spain,Male,32,10,136709.73,2,0,0,186545.39,No
CID-002787,Tanaka9671,673,Germany,Male,29,6,178805.33,1,1,1,128711.99,No
CID-002788,Mendoza6385,469,Spain,Male,42,6,247855.04,1,1,1,129943.34,No
CID-002789,Tanaka4265,532,France,Female,90,5,182059.96,2,1,1,114696.79,No
CID-002790,Mendoza2098,674,Germany,Male,19,0,155651.19,2,0,1,199440.01,No
CID-002791,Singh256,404,France,Female,84,10,245835.23,1,1,1,109494.29,No
CID-002792,Smith8821,699,Germany,Female,73,6,151533.2,1,1,0,60154.79,No
CID-002793,Brown3940,735,France,Male,27,7,21829.94,2,0,1,193063.14,No
CID-002794,Singh1243,480,France,Female,67,1,241380.1,1,1,1,50783.74,No
CID-002795,Davis4043,404,Spain,Male,81,6,248790.62,2,1,0,113364.55,No
CID-002796,Park9779,804,Spain,Female,71,1,175471.64,3,1,0,180455.93,Yes
CID-002797,Cohen6925,496,France,Male,90,1,52091.4,2,0,0,111888.94,Yes
CID-002798,Mendoza9969,750,France,Female,39,7,221065.59,2,1,1,11165.36,No
CID-002799,Mendoza5272,756,France,Female,84,7,151837.11,2,1,0,27509.78,No
